hour,day,temperature,rain,availability_percentage,congestion_level
6,3,37.1,0,50.88,1
23,5,16.1,1,94.59,0
20,4,22.8,1,100.0,0
9,0,35.9,1,64.33,1
13,1,22.7,0,93.74,0
13,3,36.9,1,88.98,0
4,1,44.9,1,54.79,1
17,4,38.9,1,100.0,0
23,2,25.3,1,91.13,0
13,1,42.0,0,88.21,0
1,1,16.5,1,76.74,0
11,5,36.8,0,72.25,0
21,0,15.7,0,99.46,0
23,4,20.2,1,100.0,0
5,1,44.6,0,50.06,1
3,4,25.8,1,75.09,0
12,0,39.6,0,72.44,0
3,5,26.3,1,68.23,0
21,4,40.2,0,98.06,0
13,6,44.0,0,76.24,0
15,0,28.1,1,100.0,0
3,0,31.8,0,61.1,1
23,3,33.9,1,100.0,0
0,5,43.0,1,78.56,0
12,5,22.7,0,84.56,0
3,6,33.3,1,64.32,1
19,4,24.7,1,100.0,0
17,2,21.5,1,100.0,0
5,6,17.5,1,63.49,1
2,3,33.6,0,63.41,1
22,5,41.5,0,90.39,0
12,0,25.5,0,78.8,0
15,5,31.6,1,98.23,0
4,6,34.3,0,57.41,1
3,2,27.4,0,56.97,1
20,1,42.1,0,100.0,0
7,1,25.9,1,63.56,1
18,5,18.8,0,100.0,0
13,5,19.3,1,98.19,0
6,3,41.7,0,49.28,1
13,5,44.6,0,86.43,0
5,2,23.7,1,59.22,1
11,5,19.3,0,81.34,0
15,4,29.5,1,100.0,0
16,6,36.3,1,100.0,0
12,2,33.4,0,78.45,0
22,3,43.5,1,89.38,0
13,4,39.5,1,93.63,0
6,4,41.1,1,37.93,1
13,6,31.3,1,95.14,0
14,1,24.8,0,100.0,0
11,2,36.1,1,78.36,0
16,6,28.2,1,100.0,0
8,4,23.6,0,63.66,1
21,3,19.6,0,100.0,0
14,6,30.8,0,98.08,0
11,1,32.8,1,85.66,0
1,4,32.1,1,87.22,0
4,6,18.5,1,59.26,1
12,2,32.1,1,79.82,0
19,1,20.1,0,100.0,0
22,2,34.9,0,77.82,0
7,2,27.9,1,55.55,1
13,2,40.5,1,86.33,0
14,6,38.3,1,96.55,0
10,1,36.7,1,61.84,1
0,6,36.0,0,77.43,0
20,6,31.8,0,100.0,0
2,6,16.8,0,77.58,0
16,4,34.7,0,100.0,0
18,5,29.0,1,100.0,0
13,0,29.1,0,88.37,0
21,4,26.4,1,100.0,0
22,1,42.9,0,90.1,0
7,0,22.5,0,56.7,1
12,0,24.5,1,92.71,0
19,0,43.9,0,100.0,0
2,5,39.3,0,64.0,1
4,6,15.4,0,61.34,1
8,3,42.2,0,48.29,1
5,1,21.8,1,57.46,1
21,5,36.2,0,94.97,0
1,5,31.6,0,69.33,0
12,3,31.1,0,83.72,0
4,0,36.5,1,59.75,1
7,6,21.2,1,52.99,1
22,3,19.8,0,93.31,0
0,3,34.6,0,75.72,0
19,5,23.7,0,100.0,0
11,1,44.2,1,74.25,0
22,2,28.5,0,92.31,0
10,6,18.3,0,71.08,0
6,3,35.6,1,58.41,1
14,6,24.2,1,93.38,0
21,3,19.5,1,100.0,0
23,0,27.7,0,80.73,0
10,6,43.9,0,51.63,1
21,0,27.3,0,100.0,0
15,5,25.4,1,100.0,0
2,0,28.3,0,62.67,1
19,6,15.4,0,100.0,0
13,4,19.0,1,90.66,0
2,6,40.5,1,67.74,0
0,3,44.3,0,74.54,0
20,0,19.7,1,100.0,0
14,1,31.1,0,96.77,0
0,4,44.0,0,77.22,0
16,5,19.7,0,100.0,0
1,2,20.6,1,77.69,0
19,3,42.8,0,100.0,0
5,3,36.2,1,57.91,1
7,1,19.6,1,55.87,1
15,2,26.8,1,100.0,0
18,2,16.7,1,100.0,0
0,5,28.0,0,84.55,0
2,5,38.3,1,62.24,1
2,4,31.6,0,63.75,1
4,3,34.4,0,48.11,1
11,0,24.8,0,65.53,0
11,5,19.8,0,75.07,0
19,1,15.4,1,100.0,0
12,1,39.6,1,87.47,0
19,1,34.1,0,100.0,0
8,6,21.9,0,57.8,1
6,5,27.6,0,48.7,1
3,5,39.0,1,56.21,1
18,1,31.2,1,100.0,0
21,5,24.0,0,99.94,0
18,6,23.0,0,100.0,0
5,0,21.5,0,47.63,1
12,0,39.7,1,73.64,0
10,4,32.5,0,66.53,0
12,3,36.3,1,82.62,0
12,0,40.8,1,86.35,0
21,4,44.6,1,100.0,0
19,2,22.5,0,100.0,0
14,3,20.4,1,100.0,0
20,0,28.9,1,100.0,0
12,6,16.1,0,89.24,0
21,2,38.8,0,100.0,0
10,4,41.5,0,52.9,1
18,0,35.6,1,100.0,0
7,0,23.0,1,62.93,1
19,5,18.7,0,100.0,0
7,2,26.5,1,56.86,1
9,0,40.0,0,45.27,1
15,1,25.4,0,100.0,0
18,6,16.0,1,100.0,0
22,5,23.2,1,100.0,0
10,5,44.7,1,67.66,0
12,0,35.3,1,82.94,0
8,6,42.0,0,51.39,1
19,5,38.2,0,100.0,0
23,3,31.2,1,86.77,0
18,2,19.5,1,100.0,0
15,3,25.5,1,100.0,0
6,4,32.5,0,49.9,1
18,3,41.1,0,100.0,0
11,6,23.1,1,91.33,0
14,1,18.6,0,100.0,0
22,5,31.8,0,93.05,0
13,6,20.3,0,85.82,0
10,5,33.3,0,64.27,1
9,1,22.9,1,64.02,1
10,5,21.9,1,67.69,0
5,3,27.0,1,63.79,1
1,4,32.8,1,79.02,0
10,0,31.4,0,62.56,1
18,1,22.3,1,100.0,0
5,3,41.7,1,52.57,1
13,6,18.3,1,93.85,0
19,3,16.2,1,100.0,0
5,3,33.1,1,65.37,0
16,0,18.7,0,100.0,0
9,2,30.1,1,52.69,1
0,5,43.6,0,79.21,0
2,5,36.0,0,68.79,0
7,6,33.5,0,50.74,1
7,4,32.2,0,42.29,1
19,6,20.4,0,100.0,0
21,2,28.0,0,99.28,0
14,5,25.3,1,100.0,0
23,4,43.6,0,79.46,0
6,6,22.3,1,58.47,1
10,4,29.1,0,68.25,0
6,3,43.1,0,41.77,1
3,1,38.7,0,53.21,1
11,3,43.9,1,75.22,0
5,0,33.2,0,34.03,2
13,5,25.0,0,96.07,0
11,4,39.8,1,69.24,0
10,6,23.7,0,67.1,0
18,1,19.9,0,100.0,0
20,6,36.2,0,100.0,0
4,5,34.2,1,57.77,1
13,4,41.4,0,85.42,0
20,4,43.9,0,100.0,0
23,3,40.7,1,95.0,0
15,1,16.8,1,100.0,0
12,1,34.9,0,77.17,0
21,5,38.5,0,100.0,0
21,4,44.5,0,94.68,0
19,1,26.2,0,100.0,0
21,1,20.1,1,100.0,0
3,6,40.6,1,58.49,1
10,5,24.5,1,75.11,0
16,3,32.9,0,100.0,0
6,6,26.7,1,60.24,1
13,6,27.1,1,91.25,0
10,2,37.0,0,67.19,0
21,0,25.8,0,100.0,0
8,2,35.8,0,50.59,1
22,1,15.4,0,90.26,0
12,4,24.7,0,83.97,0
22,0,24.6,0,100.0,0
17,0,37.5,1,100.0,0
10,4,24.4,0,55.45,1
14,0,34.0,0,99.5,0
21,4,35.7,1,100.0,0
18,0,34.8,1,100.0,0
0,6,33.1,1,83.67,0
3,5,27.4,1,54.9,1
13,5,26.2,1,96.81,0
13,2,31.9,0,86.09,0
2,6,16.9,0,65.27,0
16,0,41.3,1,100.0,0
2,3,39.8,1,70.02,0
15,4,25.4,1,100.0,0
13,6,32.0,1,87.85,0
19,0,43.0,0,100.0,0
12,5,23.1,1,89.56,0
14,5,37.3,1,87.84,0
13,4,17.5,0,94.27,0
23,3,30.7,0,90.62,0
18,0,41.5,0,100.0,0
5,0,31.6,1,60.47,1
9,3,33.5,1,68.44,0
14,3,42.2,0,88.34,0
20,3,36.5,1,100.0,0
21,5,35.9,1,100.0,0
19,4,32.6,0,100.0,0
5,6,34.0,0,54.88,1
22,3,39.1,0,99.7,0
9,4,44.4,1,53.65,1
6,2,38.9,0,51.63,1
21,0,36.2,1,93.13,0
16,0,19.1,1,100.0,0
17,1,39.5,1,100.0,0
16,2,37.1,0,96.22,0
8,6,38.1,0,54.71,1
9,3,21.9,0,55.88,1
9,3,42.1,1,58.19,1
6,6,17.9,0,57.92,1
15,5,22.6,0,100.0,0
17,2,34.9,1,100.0,0
5,3,35.2,1,56.06,1
19,1,24.4,0,100.0,0
0,4,36.0,0,78.18,0
0,0,26.6,1,93.92,0
11,2,15.0,1,80.06,0
20,0,19.9,1,100.0,0
1,4,41.5,0,71.44,0
3,2,21.7,0,64.64,1
16,4,18.4,1,100.0,0
3,3,35.5,0,63.23,1
10,6,28.2,0,66.13,0
21,3,38.9,0,100.0,0
3,6,40.8,1,61.82,1
0,3,40.4,0,76.79,0
6,4,24.4,1,54.11,1
17,4,30.2,0,100.0,0
8,4,34.5,1,64.72,1
2,0,24.7,1,75.52,0
7,4,16.2,0,56.63,1
23,3,29.9,0,92.08,0
18,1,15.4,1,100.0,0
3,4,43.5,1,57.14,1
17,1,38.9,0,100.0,0
19,6,20.8,1,100.0,0
10,3,23.6,1,77.35,0
13,4,44.5,0,79.43,0
17,0,26.2,0,100.0,0
15,0,38.5,0,97.98,0
2,6,28.4,0,60.36,1
14,1,40.9,1,97.9,0
3,5,36.1,0,64.13,1
4,0,15.7,0,60.15,1
16,0,23.8,0,100.0,0
6,0,31.7,0,42.87,1
15,3,42.8,1,99.86,0
13,0,18.1,1,86.86,0
15,2,33.0,0,99.99,0
6,4,24.1,0,62.69,1
8,6,41.7,0,59.37,1
3,0,38.0,0,58.33,1
21,5,26.1,1,100.0,0
10,5,20.0,1,75.4,0
1,0,15.3,1,75.74,0
11,0,33.6,1,77.36,0
11,2,27.2,0,62.36,1
3,0,24.4,1,52.67,1
17,0,44.6,1,100.0,0
20,4,29.0,0,100.0,0
6,5,37.5,1,61.08,1
0,2,20.3,1,93.63,0
22,5,15.4,1,100.0,0
12,2,27.5,0,88.54,0
5,5,35.0,0,46.97,1
5,0,30.2,0,45.04,1
11,5,41.7,0,65.87,0
7,5,28.0,1,48.58,1
23,2,24.3,1,100.0,0
21,6,42.5,0,100.0,0
18,1,27.2,0,100.0,0
4,2,23.1,0,55.7,1
17,2,17.9,1,100.0,0
4,2,38.8,1,63.55,1
9,3,39.8,0,67.05,0
0,6,16.0,0,89.63,0
9,3,25.8,0,63.77,1
4,3,37.5,0,53.37,1
11,2,43.4,0,68.8,0
21,1,26.3,0,100.0,0
6,2,41.2,0,47.22,1
8,0,26.8,0,53.99,1
21,1,20.4,1,100.0,0
20,3,15.1,0,100.0,0
11,5,24.9,1,77.59,0
22,5,26.4,0,89.54,0
0,6,43.4,1,78.18,0
10,4,21.2,0,67.1,0
20,6,26.5,0,100.0,0
14,1,15.8,1,100.0,0
1,3,37.9,0,72.34,0
19,1,42.5,1,100.0,0
6,1,22.1,1,66.33,0
20,5,27.9,1,100.0,0
11,2,18.7,0,73.71,0
21,0,28.7,1,100.0,0
17,4,19.0,0,100.0,0
2,3,30.7,1,61.43,1
6,1,37.0,0,51.21,1
10,4,31.6,1,66.88,0
17,1,22.4,1,100.0,0
11,5,25.6,0,70.63,0
5,0,34.2,0,46.0,1
4,5,32.7,0,62.37,1
0,4,19.1,0,77.24,0
11,3,40.3,0,68.36,0
10,1,29.3,0,56.78,1
3,0,19.9,0,58.17,1
17,5,18.7,0,100.0,0
3,4,44.0,0,57.18,1
16,5,23.4,1,100.0,0
1,1,42.3,1,80.71,0
23,1,27.3,1,87.0,0
21,3,26.6,1,100.0,0
1,0,36.0,0,73.8,0
11,2,15.3,1,91.04,0
5,5,25.1,1,55.3,1
9,1,24.1,1,68.53,0
22,4,41.0,0,86.46,0
20,5,30.9,0,100.0,0
22,3,25.9,1,100.0,0
15,3,23.0,1,100.0,0
13,1,32.7,1,97.65,0
6,1,19.6,0,57.15,1
18,1,22.4,1,100.0,0
22,6,23.8,1,89.6,0
16,2,33.2,0,100.0,0
8,1,26.2,1,66.46,0
12,5,30.2,1,84.32,0
21,5,34.5,1,100.0,0
4,6,43.7,1,63.17,1
22,6,37.9,1,100.0,0
4,0,27.2,1,65.52,0
9,4,37.4,1,58.71,1
20,1,43.5,1,100.0,0
9,5,30.0,0,57.73,1
6,6,27.3,1,51.97,1
14,5,17.3,1,100.0,0
6,5,41.8,1,51.37,1
14,6,22.4,0,93.72,0
2,2,16.9,1,76.05,0
18,6,31.1,0,100.0,0
9,6,40.4,1,54.4,1
14,4,27.2,0,94.79,0
2,6,38.5,0,55.25,1
5,3,40.1,0,45.62,1
11,6,28.6,1,71.09,0
14,5,32.7,1,100.0,0
5,1,31.0,0,59.14,1
12,5,43.2,1,74.1,0
18,4,36.8,0,100.0,0
2,3,42.8,1,69.97,0
7,6,21.6,1,59.76,1
7,2,24.3,0,45.12,1
22,0,17.1,0,90.65,0
19,6,30.0,1,100.0,0
14,1,41.2,0,90.77,0
3,0,24.8,0,58.87,1
18,2,18.8,1,100.0,0
20,4,17.1,0,100.0,0
2,4,28.4,1,69.35,0
12,2,19.9,1,88.0,0
7,5,25.4,0,65.26,0
22,2,39.6,0,80.77,0
15,6,26.5,0,100.0,0
12,1,33.3,1,84.43,0
2,3,30.1,0,65.08,0
15,6,36.6,1,100.0,0
8,6,19.7,0,67.03,0
13,6,42.6,0,85.71,0
12,0,34.3,1,76.23,0
20,0,23.1,0,100.0,0
6,4,18.7,0,52.59,1
14,6,19.5,1,100.0,0
6,5,38.5,0,48.39,1
5,4,32.6,0,49.64,1
1,1,26.4,1,77.17,0
8,2,25.0,0,55.01,1
21,0,40.7,0,92.14,0
23,6,41.2,1,92.98,0
16,1,32.4,0,100.0,0
4,4,30.7,0,55.12,1
11,4,39.5,0,65.06,0
0,0,37.5,1,77.16,0
9,4,27.0,0,57.83,1
10,5,17.5,1,73.61,0
15,4,38.1,0,96.74,0
13,3,20.1,0,91.18,0
7,2,15.5,0,44.61,1
23,4,40.3,0,94.69,0
16,3,32.3,0,100.0,0
17,1,41.7,0,99.66,0
11,4,29.5,0,78.09,0
16,5,42.8,0,96.33,0
13,1,25.6,0,90.09,0
15,6,36.7,1,98.38,0
13,4,24.0,0,88.04,0
8,0,15.0,1,62.05,1
3,3,26.4,1,61.12,1
22,3,37.1,0,97.24,0
10,0,19.5,1,80.24,0
5,2,30.1,1,52.15,1
14,6,21.4,1,100.0,0
4,5,17.2,1,56.25,1
10,3,33.5,0,64.47,1
17,1,43.6,1,100.0,0
12,5,24.3,0,82.27,0
10,3,32.4,1,66.44,0
13,6,43.6,1,87.4,0
17,2,34.5,1,100.0,0
18,6,35.2,0,100.0,0
23,1,20.4,0,87.39,0
14,6,29.8,0,95.93,0
8,5,26.0,0,49.22,1
7,1,29.1,1,42.34,1
19,0,39.0,0,100.0,0
0,4,28.8,1,85.06,0
3,0,16.9,0,63.31,1
13,5,42.2,1,85.37,0
1,4,31.3,1,74.68,0
15,0,42.7,0,92.06,0
2,4,32.2,1,75.24,0
7,3,17.1,1,57.39,1
5,6,31.6,1,47.82,1
15,1,32.3,1,100.0,0
23,4,21.4,1,100.0,0
15,3,29.1,0,100.0,0
6,6,28.8,0,57.91,1
12,6,33.7,1,85.37,0
12,2,22.8,1,86.54,0
4,0,32.5,0,52.82,1
19,2,22.2,0,100.0,0
21,5,28.4,0,100.0,0
17,3,18.7,1,100.0,0
14,2,16.1,1,100.0,0
17,2,24.6,0,100.0,0
1,6,23.2,0,77.77,0
9,3,27.2,0,56.44,1
22,6,43.9,1,88.3,0
12,1,30.7,1,85.73,0
17,4,31.6,1,100.0,0
14,5,43.2,0,83.56,0
11,5,42.6,1,81.54,0
14,0,41.5,0,74.93,0
12,6,17.9,0,86.74,0
17,4,34.0,0,100.0,0
14,0,39.2,1,93.21,0
22,5,40.1,1,99.14,0
10,4,32.3,1,80.94,0
18,2,15.5,1,100.0,0
2,1,44.2,1,60.64,1
6,2,29.2,1,55.02,1
20,1,26.8,0,100.0,0
13,6,26.8,0,78.34,0
13,3,27.7,1,93.74,0
21,0,22.3,1,100.0,0
12,0,24.8,1,90.25,0
11,3,44.6,0,66.33,0
23,4,26.0,1,100.0,0
8,3,30.8,0,55.54,1
0,6,40.4,1,82.93,0
18,5,30.8,0,100.0,0
10,3,24.7,0,68.08,0
22,1,30.7,1,100.0,0
21,5,18.4,0,99.03,0
22,3,18.9,0,88.24,0
23,0,35.8,0,87.14,0
21,2,42.5,0,100.0,0
18,1,36.8,1,100.0,0
17,6,17.2,0,100.0,0
11,1,27.1,0,64.73,1
22,4,15.1,0,99.32,0
0,2,30.3,1,84.84,0
18,1,20.8,1,100.0,0
19,3,41.0,0,100.0,0
16,1,18.1,1,100.0,0
4,1,15.0,1,66.65,0
2,1,28.5,1,71.52,0
1,4,19.7,1,82.36,0
2,1,37.1,1,72.12,0
7,1,42.6,1,55.91,1
15,4,16.3,1,100.0,0
5,5,26.9,0,54.19,1
12,2,44.9,0,77.77,0
22,6,37.0,0,91.39,0
21,5,43.6,1,100.0,0
21,0,19.9,0,97.82,0
15,4,21.6,1,100.0,0
15,4,19.6,1,100.0,0
2,1,24.1,0,59.02,1
12,1,36.7,0,84.96,0
13,6,19.9,0,89.28,0
7,0,30.7,0,46.26,1
11,1,23.1,1,77.93,0
22,3,39.9,0,94.99,0
22,1,15.2,0,99.88,0
21,1,21.7,1,100.0,0
20,3,33.2,1,100.0,0
7,0,17.9,1,62.2,1
20,3,29.0,1,100.0,0
8,4,28.1,1,60.28,1
0,3,40.6,0,75.6,0
5,2,33.8,0,50.4,1
22,4,34.2,1,99.89,0
18,1,43.6,0,100.0,0
22,6,44.5,1,100.0,0
10,4,34.6,0,69.39,0
10,0,30.7,0,58.88,1
22,0,33.2,0,98.87,0
12,3,26.5,0,80.96,0
10,4,44.6,0,59.09,1
17,1,36.2,1,100.0,0
22,0,23.7,0,98.31,0
14,5,16.7,0,94.5,0
0,1,16.3,0,88.13,0
20,5,21.1,0,100.0,0
6,2,22.0,1,61.36,1
22,5,27.5,1,100.0,0
12,0,21.4,1,91.59,0
11,3,33.9,0,75.79,0
17,2,21.3,1,100.0,0
23,4,20.6,1,92.52,0
18,1,29.1,1,100.0,0
14,0,41.7,1,95.79,0
7,2,29.0,0,45.32,1
18,2,27.4,0,100.0,0
9,0,32.3,0,57.19,1
6,4,22.7,0,49.27,1
17,4,25.6,1,100.0,0
15,3,21.4,0,100.0,0
19,6,32.2,0,100.0,0
5,5,35.9,0,55.92,1
8,4,35.2,1,56.85,1
20,3,22.6,1,100.0,0
12,5,38.4,1,83.73,0
20,2,22.7,0,100.0,0
7,0,19.5,0,49.09,1
15,4,25.5,0,99.74,0
12,3,32.9,0,89.53,0
12,2,19.3,1,87.11,0
16,4,34.4,0,96.78,0
22,1,40.9,1,100.0,0
19,6,23.8,1,100.0,0
4,2,28.5,0,54.96,1
21,4,21.8,1,100.0,0
20,2,25.8,0,100.0,0
16,0,15.7,0,100.0,0
8,0,43.6,0,61.87,1
1,6,27.5,0,75.63,0
17,0,38.7,1,100.0,0
8,5,19.3,1,57.25,1
5,1,39.4,0,50.62,1
10,0,40.8,1,74.26,0
5,1,36.5,1,52.66,1
5,0,42.1,1,43.64,1
12,5,20.0,0,79.47,0
10,2,29.3,0,63.55,1
13,4,33.6,0,79.06,0
1,4,32.9,1,78.99,0
7,0,40.8,0,51.45,1
2,4,21.5,0,63.98,1
22,0,20.3,0,100.0,0
20,0,22.6,0,100.0,0
2,6,41.7,0,54.82,1
0,3,43.2,0,70.76,0
23,3,32.1,1,88.0,0
18,6,30.0,0,100.0,0
17,3,33.2,1,100.0,0
16,1,33.5,0,100.0,0
19,3,20.1,1,100.0,0
23,0,35.6,1,99.94,0
12,5,28.6,1,89.52,0
2,5,30.5,0,57.79,1
0,2,15.9,0,90.86,0
3,3,37.9,1,72.69,0
12,5,40.1,1,81.85,0
16,3,33.6,0,100.0,0
10,2,37.5,0,60.63,1
1,5,30.7,0,70.48,0
15,0,33.6,1,100.0,0
1,1,26.8,1,75.02,0
18,6,38.8,1,100.0,0
22,6,29.0,1,100.0,0
18,6,35.4,1,100.0,0
15,3,33.6,0,100.0,0
21,5,36.1,1,100.0,0
18,5,38.6,1,100.0,0
8,2,30.4,0,53.76,1
0,0,39.4,0,77.11,0
9,4,29.9,0,56.43,1
18,5,43.7,1,100.0,0
0,1,37.6,0,78.18,0
1,2,20.1,1,81.23,0
15,5,39.9,0,100.0,0
11,5,31.5,1,78.61,0
7,2,44.5,1,58.26,1
22,2,36.6,0,87.59,0
17,3,17.5,1,100.0,0
1,5,26.8,0,66.49,0
12,4,30.5,1,91.08,0
5,1,40.2,1,55.48,1
20,0,36.9,1,100.0,0
5,0,26.1,0,40.1,1
8,4,34.6,1,50.16,1
15,2,32.3,0,97.35,0
10,2,18.8,1,75.59,0
6,2,22.0,1,54.71,1
9,5,25.2,0,60.02,1
9,2,20.9,0,59.34,1
19,2,19.5,1,100.0,0
17,5,16.7,1,100.0,0
23,5,41.2,1,88.09,0
19,4,23.7,1,100.0,0
8,3,23.7,1,73.54,0
14,5,21.2,1,100.0,0
3,1,29.3,0,58.08,1
7,2,30.4,1,52.7,1
8,3,21.2,0,58.93,1
12,0,33.3,1,79.83,0
8,4,36.7,1,57.73,1
3,3,26.2,0,61.51,1
16,5,32.6,1,100.0,0
15,2,30.1,1,100.0,0
14,2,20.9,0,97.27,0
2,2,36.9,1,65.68,0
19,3,39.0,0,100.0,0
4,2,34.5,1,51.22,1
22,5,24.7,1,94.48,0
4,3,42.8,0,53.17,1
19,2,28.7,0,100.0,0
14,0,23.0,1,100.0,0
17,0,27.2,0,100.0,0
14,1,35.8,0,95.87,0
1,2,40.4,0,70.66,0
12,2,25.7,1,92.84,0
3,3,22.0,0,59.35,1
9,3,33.8,0,66.65,0
12,6,42.6,0,76.01,0
9,2,20.5,0,62.93,1
8,1,39.1,0,51.42,1
7,2,29.3,1,61.86,1
2,5,39.0,1,67.25,0
15,3,30.2,1,100.0,0
13,2,26.3,1,87.77,0
8,3,35.9,1,56.28,1
20,2,42.0,0,100.0,0
10,4,24.6,0,62.39,1
2,3,28.8,1,70.22,0
4,1,21.9,0,56.25,1
9,4,20.5,0,58.71,1
12,5,38.3,0,82.59,0
3,2,21.0,1,68.96,0
23,6,38.8,0,89.64,0
12,5,27.9,0,85.89,0
11,3,44.9,1,72.94,0
4,4,20.9,1,69.61,0
9,5,17.8,0,56.37,1
23,1,17.3,0,90.84,0
8,6,40.1,1,56.75,1
19,3,28.1,1,100.0,0
6,4,15.1,0,61.55,1
1,5,41.2,0,64.52,1
21,4,41.3,1,100.0,0
23,4,39.2,0,88.78,0
22,5,22.4,1,100.0,0
6,0,26.2,1,47.82,1
7,2,37.3,1,56.8,1
6,3,29.7,0,48.72,1
20,3,19.6,0,100.0,0
22,6,22.3,1,100.0,0
13,6,44.2,1,90.6,0
18,6,19.5,1,100.0,0
4,3,36.8,1,51.7,1
22,4,29.3,0,90.27,0
17,6,37.5,1,100.0,0
19,5,34.8,1,100.0,0
11,2,28.2,1,79.91,0
22,1,25.6,0,100.0,0
16,3,37.6,1,100.0,0
12,5,24.7,1,93.12,0
1,2,38.6,1,81.0,0
12,2,35.4,1,85.09,0
6,0,32.3,1,51.22,1
9,5,26.1,0,62.63,1
22,3,21.2,0,96.76,0
5,6,36.3,0,45.59,1
2,4,17.7,1,74.37,0
2,6,44.1,1,61.39,1
17,2,44.4,0,98.76,0
10,2,18.9,1,70.61,0
21,1,18.1,0,96.17,0
19,6,27.4,1,100.0,0
4,0,43.9,0,52.43,1
18,2,27.0,0,100.0,0
21,2,25.9,1,100.0,0
18,4,36.1,1,100.0,0
14,4,20.4,0,100.0,0
15,1,25.9,0,100.0,0
23,5,23.7,1,93.35,0
8,1,33.0,0,44.94,1
3,1,19.9,1,65.21,0
14,4,31.5,0,88.87,0
11,6,40.7,1,68.18,0
22,6,30.4,1,100.0,0
2,6,35.5,1,67.76,0
22,5,17.3,0,99.53,0
13,4,28.5,1,95.26,0
16,0,17.8,1,100.0,0
18,3,33.0,1,100.0,0
5,3,23.4,0,53.09,1
3,0,23.6,1,63.57,1
6,6,17.3,1,60.18,1
18,3,24.3,1,100.0,0
16,5,30.2,1,100.0,0
15,4,32.5,1,100.0,0
14,3,17.0,0,100.0,0
21,5,34.5,1,100.0,0
7,4,29.7,1,60.0,1
18,5,31.1,0,100.0,0
7,0,40.0,0,50.16,1
17,1,25.3,0,100.0,0
15,0,20.2,0,100.0,0
19,3,31.6,1,100.0,0
18,4,43.4,0,100.0,0
9,5,30.5,1,62.16,1
16,3,40.0,0,98.64,0
12,3,37.7,0,83.36,0
12,1,30.5,1,85.48,0
6,6,34.4,0,46.28,1
9,3,27.2,0,61.34,1
1,1,30.9,1,76.43,0
3,4,30.2,0,66.47,0
5,4,36.3,0,47.36,1
23,5,27.3,0,90.81,0
17,6,18.0,1,100.0,0
22,1,38.7,1,100.0,0
5,0,35.5,1,57.07,1
22,4,43.5,1,93.41,0
16,6,27.9,1,100.0,0
13,5,17.3,0,93.87,0
23,0,18.6,1,97.02,0
10,4,38.2,0,69.95,0
18,4,17.0,1,100.0,0
1,5,42.2,0,68.73,0
2,5,23.4,1,84.88,0
10,2,42.0,1,70.56,0
5,3,38.2,0,43.72,1
13,3,41.1,0,86.91,0
18,0,21.4,0,100.0,0
15,3,32.9,0,96.35,0
20,0,17.8,1,100.0,0
21,6,21.1,0,97.94,0
23,4,24.3,0,90.94,0
6,2,37.2,1,44.72,1
7,2,15.7,0,51.36,1
18,4,42.1,0,99.46,0
19,5,17.1,0,100.0,0
15,1,26.3,1,100.0,0
21,1,17.4,0,100.0,0
6,3,38.1,1,43.4,1
8,5,19.2,0,53.34,1
12,0,41.5,1,85.49,0
0,6,30.9,1,78.98,0
7,2,43.5,0,52.1,1
23,3,23.7,0,88.89,0
21,4,28.6,0,97.44,0
3,5,35.8,0,53.17,1
2,2,40.0,0,63.08,1
2,0,27.6,0,76.68,0
21,0,41.8,1,100.0,0
12,1,18.5,1,81.76,0
7,3,36.3,0,52.51,1
6,4,25.4,1,64.7,1
0,2,18.0,0,77.36,0
15,6,26.6,0,99.11,0
5,0,41.4,1,54.05,1
6,2,44.4,0,45.88,1
11,4,26.8,1,71.28,0
22,2,41.6,0,95.26,0
8,3,30.3,1,61.11,1
10,1,36.5,0,67.75,0
9,2,16.4,1,70.55,0
20,5,31.7,1,100.0,0
0,1,17.1,0,84.01,0
17,4,23.1,0,100.0,0
3,1,32.0,1,56.55,1
4,2,39.2,0,45.76,1
8,2,31.8,0,58.95,1
16,5,43.1,0,100.0,0
2,0,39.3,0,57.67,1
15,5,19.7,0,100.0,0
4,2,26.7,0,58.4,1
15,6,35.1,1,94.75,0
2,1,43.2,1,69.46,0
19,5,44.6,0,100.0,0
14,5,37.9,1,100.0,0
2,6,32.2,0,63.94,1
19,6,37.7,1,100.0,0
13,6,23.2,0,89.75,0
15,0,23.5,0,96.92,0
16,2,34.6,0,96.54,0
23,2,41.2,1,82.69,0
19,4,44.1,0,99.18,0
22,0,25.2,0,98.62,0
17,4,38.9,1,100.0,0
17,4,40.5,1,100.0,0
21,4,33.7,0,95.62,0
13,3,25.4,1,94.29,0
17,4,33.6,1,100.0,0
14,5,32.5,0,97.34,0
14,1,33.2,0,93.68,0
5,5,33.6,0,50.32,1
14,5,40.4,0,89.19,0
17,2,20.1,1,100.0,0
3,3,26.0,0,51.73,1
22,4,32.6,0,98.57,0
7,2,23.5,0,46.67,1
14,0,44.3,1,92.09,0
2,0,22.9,0,62.39,1
14,2,29.1,0,99.44,0
12,1,41.3,0,73.68,0
8,2,17.4,1,67.62,0
1,2,39.6,0,72.26,0
23,3,32.1,0,82.4,0
7,0,16.0,0,54.73,1
19,0,42.1,0,96.87,0
16,4,16.2,1,100.0,0
12,5,30.5,1,81.59,0
0,2,16.5,0,78.78,0
1,2,17.1,1,79.73,0
